tx,2006,2007,2011,1025,2005,2027,2017,2019,1003,2020,2010,2018,1026,2004,1010,2025,2026,2024,1001,2015,2022,1041,2008,2009,1011,1012,1002,1040,estimated,actual
get account and get storage capacity,0,0,1784,0,0,0,1488,0,1480,676008,0,296,0,0,0,1785,0,0,1482,1784,597,0,0,0,0,0,296,0,3258,146
get public account + array append,0,0,8,34924,0,0,8,0,74127,2394,0,0,0,0,0,9,0,0,148258,8,5,0,0,0,0,0,74127,0,296512,369
create new account,125,125,2258,0,0,0,758,0,125,2312,0,0,0,0,0,2259,0,0,252,2258,755,0,0,0,0,0,125,0,502,192
borrow array from storage + get public account,0,0,8,0,0,0,8,0,66302,4124,0,0,0,0,0,9,0,0,146362,8,5,0,0,0,0,0,71592,0,284256,518
character + call empty contract function,0,0,8,0,0,0,8,0,25898,2615,0,0,0,0,0,9,0,0,66448,8,5,0,0,0,0,0,33222,0,125568,133
bool + convert int to string and concatenate it,0,0,8,0,0,0,8,0,75902,2394,0,0,0,0,0,9,0,0,168312,8,5,0,0,0,0,0,84154,0,328368,201
get signer vault,0,0,8,0,0,0,8,0,6158,3713,0,0,0,0,0,9,0,0,12318,8,5,0,0,0,0,0,6158,0,24634,62
address + dict,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,69326,8,5,0,0,0,0,0,34661,18793,103987,106
ephemeral ref + bitwise,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,199692,8,5,0,0,0,0,0,69373,0,269065,187
add and remove key to/from account + get public account,0,894,8,894,0,0,8,0,56418,2394,0,0,32631,447,0,9,0,447,111499,8,5,0,0,0,0,0,55524,0,223441,331
mint NFT + convert int to string,0,0,8,0,245,0,8,0,49957,3801,0,0,0,0,239,9,47800,0,99679,8,5,0,239,0,717,0,49240,0,198876,147
get signer address + array append,0,0,8,37982,0,0,8,0,37982,2394,0,0,0,0,0,9,0,0,205360,8,5,0,0,0,0,0,102678,0,346020,403
iteration,0,0,8,181,0,0,8,0,18100,2394,0,0,18100,0,0,9,0,0,55207,8,5,0,0,0,0,0,36381,0,109688,66
get account and get storage capacity + get account and get available balance,0,0,603,0,0,0,603,25,550,199339,0,60,0,0,0,604,0,0,629,603,345,0,0,25,0,0,85,0,1264,30
get account and get balance,0,0,764,0,0,0,470,0,126,98576,42,0,0,0,0,765,0,0,170,764,257,0,0,0,0,0,42,0,338,20
create new account and deploy contract + float,52,104,1152,104,104,52,736,0,156,62802,0,0,1924,0,52,1101,8580,0,7824,1152,733,0,0,0,0,0,3884,0,11864,100
get account and get balance + borrow array from storage,0,0,1813,0,0,0,1433,0,627,221741,95,0,0,0,0,1814,0,0,5514,1813,955,0,0,0,0,0,2147,0,8288,51
reference tx,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,189577,8,5,0,0,0,0,0,189575,0,379152,363
add and remove key to/from account + get account and get storage capacity,0,368,2122,368,0,0,2122,0,2062,702128,0,302,13432,184,0,2123,0,184,2066,2122,1213,0,0,0,0,0,486,0,4614,123
get account and get balance,0,0,5912,0,0,0,3616,0,984,767618,328,0,0,0,0,5913,0,0,1314,5912,1973,0,0,0,0,0,328,0,2626,189
transfer tokens + address,0,1408,8,0,0,0,8,0,7744,4117,0,0,0,0,2112,9,225,0,26198,8,5,0,704,0,2112,704,5705,0,39647,107
create new account and deploy contract + bool,6,12,122,12,12,6,44,0,18,9248,0,0,222,0,6,117,990,0,130476,122,41,0,0,0,0,0,65233,0,195727,168
create new account,160,160,2888,0,0,0,968,0,160,2394,0,0,0,0,0,2889,0,0,322,2888,965,0,0,0,0,0,160,0,642,259
function + mint NFT,0,0,8,0,1909,0,8,0,7440,6145,0,0,0,0,1860,9,366677,0,125010,8,5,0,1860,0,5580,0,57853,0,190303,225
get signer address + emit event,0,18413,8,0,0,0,8,0,36826,2533,0,0,0,0,18413,9,0,0,232111,8,5,0,0,0,0,0,106847,0,375784,457
get signer receiver + character,0,0,8,0,0,0,8,0,15666,4055,0,0,0,0,0,9,0,0,118016,8,5,0,0,0,0,0,59006,0,192688,263
ephemeral ref,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,209174,8,5,0,0,0,0,0,69724,0,278898,233
borrow array from storage + copy array from storage,0,0,8,0,0,0,8,0,6482,4124,0,0,16910,0,0,9,0,0,97234,8,5,0,0,0,0,0,38892,0,142608,195
get account and get storage capacity + get account and get balance,0,0,6016,0,0,0,4828,0,2132,1201550,224,292,0,0,0,6017,0,0,2360,6016,2829,0,0,0,0,0,516,0,5008,445
load and save long string on signers address + get public account,0,0,8,0,0,0,8,0,76090,3468,0,0,0,0,0,9,1189,0,133703,8,5,0,0,0,0,0,57609,0,267402,293
create new account + character,49,49,988,0,0,0,498,0,49,2394,0,0,0,0,0,989,0,0,23218,988,495,0,0,0,0,0,11607,0,34874,241
get account and get storage capacity + character,0,0,2924,0,0,0,2438,0,2430,1128456,0,486,0,0,0,2925,0,0,16148,2924,977,0,0,0,0,0,7343,0,25921,485
create new account and deploy contract + get signer vault,14,28,274,28,28,14,92,0,14055,20471,0,0,518,0,14,261,2310,0,28072,274,89,0,0,0,0,0,14027,0,56154,141
create new account and deploy contract + transfer tokens,73,2600,1395,146,146,73,446,0,13716,88505,0,0,2701,0,3754,1323,12270,0,28444,1395,443,0,1227,0,3681,1227,1300,0,43460,297
transfer tokens,0,8790,8,0,0,0,8,0,48345,4117,0,0,0,0,13185,9,225,0,101087,8,5,0,4395,0,13185,4395,4395,0,153827,662
ephemeral ref + add and remove key to/from account,0,1724,8,1724,0,0,8,0,2586,2312,0,0,62926,862,0,9,0,862,53185,8,5,0,0,0,0,0,17727,0,73498,1178
load and save empty string on signers address,0,0,8,0,0,0,8,0,15746,3468,0,0,0,0,0,9,1148,0,23621,8,5,0,0,0,0,0,7873,0,47240,52
address + function,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,261154,8,5,0,0,0,0,0,130575,0,391729,296
get account and get storage used,0,0,8,0,0,0,8,27973,27973,2394,0,0,0,0,0,9,0,0,55948,8,5,0,0,0,0,0,27973,0,111894,365
borrow array from storage + load and save empty string on signers address,0,0,8,0,0,0,8,0,50127,4001,0,0,0,0,0,9,1148,0,93568,8,5,0,0,0,0,0,32549,0,176244,236
load and save long string on signers address + copy array from storage,0,0,8,0,0,0,8,0,48266,4001,0,0,46740,0,0,9,1189,0,135502,8,5,0,0,0,0,0,49840,0,233608,501
copy array from storage + string toLower,0,0,8,0,0,0,8,0,5623,4124,0,0,43470,0,0,9,0,0,67761,8,5,0,0,0,0,0,27358,0,100742,131
call empty contract function + mint NFT,0,0,8,0,3966,0,8,0,20513,4495,0,0,0,0,3867,9,756700,0,37163,8,5,0,3867,0,11601,0,8912,0,66588,297
character,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,28018,8,5,0,0,0,0,0,14008,0,42026,44
convert int to string and concatenate it,0,0,8,0,0,0,8,0,15974,2394,0,0,0,0,0,9,0,0,15976,8,5,0,0,0,0,0,7987,0,39937,36
get signer vault + get account and get storage used,0,0,8,0,0,0,8,12516,26282,3422,0,0,0,0,0,9,0,0,52568,8,5,0,0,0,0,0,26282,0,105132,374
convert int to string + string toLower,0,0,8,0,0,0,8,0,117242,2394,0,0,0,0,0,9,0,0,234488,8,5,0,0,0,0,0,117242,0,468972,324
iteration + get signer receiver,0,0,8,80,0,0,8,0,40103,4055,0,0,8000,0,0,9,0,0,45806,8,5,0,0,0,0,0,26781,0,112690,476
create new account + reference tx,119,119,2150,0,0,0,722,0,119,2312,0,0,0,0,0,2151,0,0,137976,2150,719,0,0,0,0,0,137853,0,275948,406
get signer receiver + add and remove key to/from account,0,2958,8,2958,0,0,8,0,52992,3953,0,0,107967,1479,0,9,0,1479,36811,8,5,0,0,0,0,0,17664,0,107467,467
get signer vault,0,0,8,0,0,0,8,0,34155,3713,0,0,0,0,0,9,0,0,68312,8,5,0,0,0,0,0,34155,0,136622,328
add and remove key to/from account,0,6212,8,6212,0,0,8,0,9318,2312,0,0,226738,3106,0,9,0,3106,9320,8,5,0,0,0,0,0,3106,0,21744,445
convert int to string + array append,0,0,8,5001,0,0,8,0,139461,2394,0,0,0,0,0,9,0,0,278926,8,5,0,0,0,0,0,139461,0,557848,305
bool + float,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,61514,8,5,0,0,0,0,0,30755,0,92269,68
add and remove key to/from account,0,4476,8,4476,0,0,8,0,6714,2312,0,0,163374,2238,0,9,0,2238,6716,8,5,0,0,0,0,0,2238,0,15668,341
bitwise + character,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,178684,8,5,0,0,0,0,0,89340,0,268024,224
dict,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,16504,8,5,0,0,0,0,0,8251,8251,24755,40
transfer tokens + borrow array from storage,0,4396,8,0,0,0,8,0,31273,4650,0,0,0,0,6594,9,225,0,156983,8,5,0,2198,0,6594,2198,44768,0,233024,1651
ephemeral ref + load and save long string on signers address,0,0,8,0,0,0,8,0,11818,3591,0,0,0,0,0,9,1189,0,32734,8,5,0,0,0,0,0,10910,0,55462,46
add key to account,0,139,8,139,0,0,8,0,278,2394,0,0,10147,139,0,9,0,0,280,8,5,0,0,0,0,0,139,0,697,13
get account and get storage used + get signer vault,0,0,8,0,0,0,8,3518,4644,3713,0,0,0,0,0,9,0,0,9292,8,5,0,0,0,0,0,4644,0,18580,55
get public account + reference tx,0,0,8,0,0,0,8,0,15946,2394,0,0,0,0,0,9,0,0,81732,8,5,0,0,0,0,0,65782,0,163460,103
convert int to string,0,0,8,0,0,0,8,0,153440,2312,0,0,0,0,0,9,0,0,306882,8,5,0,0,0,0,0,153440,0,613762,453
add and remove key to/from account + dict,0,2958,8,2958,0,0,8,0,4437,2394,0,0,107967,1479,0,9,0,1479,14443,8,5,0,0,0,0,0,6480,5001,25360,429
get account and get storage capacity + array append,0,0,2738,16856,0,0,2283,0,19131,1056629,0,455,0,0,0,2739,0,0,35991,2738,915,0,0,0,0,0,17311,0,72433,245
get signer address,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,442374,8,5,0,0,0,0,0,221186,0,663560,498
get public account + path,0,0,8,0,0,0,8,0,38943,2394,0,0,0,0,0,9,0,0,275296,8,5,0,0,0,0,0,137646,0,451885,390
borrow array from storage + string toLower,0,0,8,0,0,0,8,0,76867,4124,0,0,0,0,0,9,0,0,224029,8,5,0,0,0,0,0,103902,0,404798,378
get account and get storage used,0,0,8,0,0,0,8,153,153,2394,0,0,0,0,0,9,0,0,308,8,5,0,0,0,0,0,153,0,614,4
create new account + copy array from storage and save a duplicate,129,129,2459,0,1257,0,1298,0,3900,4534,0,0,31425,0,0,2460,1681,0,21631,2459,1295,0,0,0,0,0,7671,0,33202,228
path + borrow array from storage,0,0,8,0,0,0,8,0,7095,4124,0,0,0,0,0,9,0,0,116431,8,5,0,0,0,0,0,47571,0,171097,223
get signer vault,0,0,8,0,0,0,8,0,14932,3713,0,0,0,0,0,9,0,0,29866,8,5,0,0,0,0,0,14932,0,59730,141
dict + reference tx,0,0,8,0,0,0,8,0,0,2326,0,0,0,0,0,9,0,0,303418,8,5,0,0,0,0,0,298413,5001,601831,268
copy array from storage + path,0,0,8,0,0,0,8,0,6410,4124,0,0,64100,0,0,9,0,0,183566,8,5,0,0,0,0,0,82166,0,272142,291
emit event,0,51167,8,0,0,0,8,0,102334,2463,0,0,0,0,51167,9,0,0,153503,8,5,0,0,0,0,0,51167,0,307004,442
,0,1,1,3,3,1,0,0,2,3201,0,0,764,0,1,1,274,0,3,1,0,0,0,0,0,0,0,0,5,3
transfer tokens,0,4840,8,0,0,0,8,0,26620,4117,0,0,0,0,7260,9,225,0,55662,8,5,0,2420,0,7260,2420,2420,0,84702,324
copy array from storage and save a duplicate + emit event,0,10324,8,0,1573,0,8,0,25367,4755,0,0,39325,0,10324,9,1681,0,57717,8,5,0,0,0,0,0,19762,0,102846,300
get account and get balance + transfer tokens,0,452,9008,0,0,0,5508,0,3986,1170740,500,0,0,0,678,9009,225,0,7202,9008,3005,0,226,0,678,226,726,0,11914,325
get account and get storage capacity + get public account,0,0,2036,0,0,0,1698,0,2105,771600,0,338,0,0,0,2037,0,0,2524,2036,681,0,0,0,0,0,753,0,5382,113
convert int to string + character,0,0,8,0,0,0,8,0,87199,2394,0,0,0,0,0,9,0,0,259020,8,5,0,0,0,0,0,129508,0,475727,334
dict + add key to account,0,2061,8,2061,0,0,8,0,4122,2312,0,0,150453,2061,0,9,0,0,66414,8,5,0,0,0,0,0,33205,31144,103741,317
array append + dict,0,0,8,3152,0,0,8,0,3152,2312,0,0,0,0,0,9,0,0,16310,8,5,0,0,0,0,0,8153,5001,27615,33
get signer vault + add key to account,0,1928,8,1928,0,0,8,0,4816,3713,0,0,140744,1928,0,9,0,0,5780,8,5,0,0,0,0,0,2888,0,13484,187
reference tx + get account and get storage capacity,0,0,56,0,0,0,48,0,40,20520,0,8,0,0,0,57,0,0,60831,56,21,0,0,0,0,0,60795,0,121666,65
add and remove key to/from account,0,278,8,278,0,0,8,0,417,2394,0,0,10147,139,0,9,0,139,419,8,5,0,0,0,0,0,139,0,975,18
bitwise + mint NFT,0,0,8,0,1330,0,8,0,5188,4462,0,0,0,0,1297,9,255069,0,113183,8,5,0,1297,0,3891,0,53347,0,171718,169
array append + string toLower,0,0,8,5001,0,0,8,0,6173,2394,0,0,0,0,0,9,0,0,12350,8,5,0,0,0,0,0,6173,0,24696,26
get public account + copy array from storage and save a duplicate,0,0,8,0,966,0,8,0,5011,4657,0,0,24150,0,0,9,1722,0,20652,8,5,0,0,0,0,0,7909,0,33572,82
copy array from storage and save a duplicate + ephemeral ref,0,0,8,0,3060,0,8,0,9180,4534,0,0,76500,0,0,9,1681,0,93283,8,5,0,0,0,0,0,32113,0,134576,166
add key to account + emit event,0,9484,8,1856,0,0,8,0,18968,2533,0,0,135488,1856,7628,9,0,0,26600,8,5,0,0,0,0,0,9484,0,55052,542
get account and get available balance + copy array from storage,0,0,3962,0,0,0,3303,659,16203,1531027,0,0,96130,0,0,3963,0,0,152766,3962,1323,0,0,659,0,0,58337,0,227306,1281
add and remove key to/from account,0,2580,8,2580,0,0,8,0,3870,2394,0,0,94170,1290,0,9,0,1290,3872,8,5,0,0,0,0,0,1290,0,9032,1784
float + string toLower,0,0,8,0,0,0,8,0,15198,2312,0,0,0,0,0,9,0,0,121120,8,5,0,0,0,0,0,60558,0,196876,360
load and save long string on signers address + get signer receiver,0,0,8,0,0,0,8,0,13156,3932,0,0,0,0,0,9,1189,0,18313,8,5,0,0,0,0,0,6293,0,37762,46
call empty contract function,0,0,8,0,0,0,8,0,25613,2615,0,0,0,0,0,9,0,0,51228,8,5,0,0,0,0,0,25613,0,102454,93
get account and get balance + string toLower,0,0,7114,0,0,0,5618,0,32883,859520,374,0,0,0,0,7115,0,0,65022,7114,3745,0,0,0,0,0,32135,0,130040,301
emit event + create new account and deploy contract,141,26978,2687,282,282,141,854,0,53815,166528,0,0,5217,0,26837,2547,23263,0,80515,2687,851,0,0,0,0,0,26837,0,161167,434
get account and get storage capacity,0,0,5180,0,0,0,4318,0,4310,1999648,0,862,0,0,0,5181,0,0,4312,5180,1729,0,0,0,0,0,862,0,9484,339
call empty contract function,0,0,8,0,0,0,8,0,53266,2533,0,0,0,0,0,9,0,0,106534,8,5,0,0,0,0,0,53266,0,213066,304
borrow array from storage + reference tx,0,0,8,0,0,0,8,0,5222,4001,0,0,0,0,0,9,0,0,235179,8,5,0,0,0,0,0,188177,0,428578,294
get account and get available balance,0,0,4940,0,0,0,4118,822,8220,1873184,0,0,0,0,0,4941,0,0,10688,4940,1649,0,0,822,0,0,822,0,19730,534
transfer tokens,0,5010,8,0,0,0,8,0,27555,4240,0,0,0,0,7515,9,225,0,57617,8,5,0,2505,0,7515,2505,2505,0,87677,365
bitwise,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,286820,8,5,0,0,0,0,0,143409,0,430229,356
,0,0,0,1,1,0,0,0,2,3201,0,0,10,0,0,1,1625,0,2,0,0,0,0,0,0,0,0,0,4,3
create new account and deploy contract,20,40,388,40,40,20,128,0,60,26334,0,0,740,0,20,369,3300,0,62,388,125,0,0,0,0,0,20,0,142,35
address + bitwise,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,54556,8,5,0,0,0,0,0,27276,0,81832,92
get signer receiver + create new account and deploy contract,59,118,1188,118,118,59,598,0,48732,72136,0,0,2183,0,59,1130,9735,0,32551,1188,595,0,0,0,0,0,16244,0,97527,604
get signer receiver + array append,0,0,8,5680,0,0,8,0,25771,4055,0,0,0,0,0,9,0,0,24758,8,5,0,0,0,0,0,12377,0,62906,158
copy array from storage + transfer tokens,0,368,8,0,0,0,8,0,8397,4773,0,0,63730,0,552,9,225,0,99831,8,5,0,184,0,552,184,38422,0,146650,195
address + string toLower,0,0,8,0,0,0,8,0,71883,2394,0,0,0,0,0,9,0,0,207486,8,5,0,0,0,0,0,103741,0,383110,228
get account and get storage used,0,0,8,0,0,0,8,12043,12043,2312,0,0,0,0,0,9,0,0,24088,8,5,0,0,0,0,0,12043,0,48174,236
copy array from storage and save a duplicate,0,0,8,0,619,0,8,0,1857,4534,0,0,15475,0,0,9,1681,0,10525,8,5,0,0,0,0,0,3714,0,16096,33
array append,0,0,8,58504,0,0,8,0,58504,2394,0,0,0,0,0,9,0,0,117010,8,5,0,0,0,0,0,58504,0,234018,340
borrow array from storage,0,0,8,0,0,0,8,0,12786,4001,0,0,0,0,0,9,0,0,191792,8,5,0,0,0,0,0,76716,0,281294,620
emit event + load and save long string on signers address,0,26696,8,0,0,0,8,0,148398,3585,0,0,0,0,26696,9,1155,0,222601,8,5,0,0,0,0,0,74199,0,445198,484
reference tx + create new account,36,36,692,0,0,0,368,0,36,2394,0,0,0,0,0,693,0,0,178171,692,365,0,0,0,0,0,178131,0,356338,208
get account and get storage capacity + character,0,0,2072,0,0,0,1728,0,1720,799442,0,344,0,0,0,2073,0,0,56846,2072,693,0,0,0,0,0,27905,0,86471,250
create new account and deploy contract + reference tx,4,8,84,8,8,4,32,0,12,7182,0,0,148,0,4,81,660,0,13352,84,29,0,0,0,0,0,13340,0,26704,21
emit event + mint NFT,0,26696,8,0,4883,0,8,0,72432,5865,0,0,0,0,31456,9,932375,0,113412,8,5,0,4760,0,14280,0,31456,0,217300,969
convert int to string + emit event,0,22645,8,0,0,0,8,0,149847,2533,0,0,0,0,22645,9,0,0,277053,8,5,0,0,0,0,0,127202,0,554102,689
,0,3,6,0,0,0,6,0,15,4036,0,0,0,0,5,7,226,0,27,6,4,0,2,0,6,2,0,0,42,6
mint NFT,0,0,8,0,440,0,8,0,1716,4469,0,0,0,0,429,9,85711,0,3005,8,5,0,429,0,1287,0,429,0,5150,25
load and save long string on signers address + get account and get storage capacity,0,0,674,0,0,0,563,0,21993,260655,0,111,0,0,0,675,1189,0,32716,674,227,0,0,0,0,0,10830,0,65539,173
call empty contract function + ephemeral ref,0,0,8,0,0,0,8,0,23188,2615,0,0,0,0,0,9,0,0,133098,8,5,0,0,0,0,0,52094,0,208380,167
transfer tokens,0,2368,8,0,0,0,8,0,13024,4240,0,0,0,0,3552,9,225,0,27234,8,5,0,1184,0,3552,1184,1184,0,41442,125
address,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,3244,8,5,0,0,0,0,0,1621,0,4865,6
add key to account + transfer tokens,0,4330,8,1950,0,0,8,0,16990,4240,0,0,142350,1950,3570,9,225,0,31274,8,5,0,1190,0,3570,1190,3140,0,51404,360
string toLower + path,0,0,8,0,0,0,8,0,54495,2394,0,0,0,0,0,9,0,0,256318,8,5,0,0,0,0,0,128157,0,438970,249
dict + convert int to string,0,0,8,0,0,0,8,0,44330,2312,0,0,0,0,0,9,0,0,98666,8,5,0,0,0,0,0,49331,5001,192327,143
get account and get available balance + get public account,0,0,1850,0,0,0,1543,307,51944,713713,0,0,0,0,0,1851,0,0,101743,1850,619,0,0,307,0,0,49181,0,202868,1050
ephemeral ref + copy array from storage,0,0,8,0,0,0,8,0,7412,4124,0,0,74120,0,0,9,0,0,172039,8,5,0,0,0,0,0,64757,0,244208,292
get signer address + bool,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,164346,8,5,0,0,0,0,0,82171,0,246517,131
create new account + copy array from storage and save a duplicate,86,86,1556,0,975,0,524,0,3011,4657,0,0,24375,0,0,1557,1722,0,16751,1556,521,0,0,0,0,0,5936,0,25698,184
transfer tokens + path,0,3634,8,0,0,0,8,0,19987,4117,0,0,0,0,5451,9,225,0,51797,8,5,0,1817,0,5451,1817,6818,0,78602,270
get account and get storage used + iteration,0,0,8,335,0,0,8,15045,48545,2312,0,0,33500,0,0,9,0,0,132269,8,5,0,0,0,0,0,82380,0,263194,355
mint NFT,0,0,8,0,5817,0,8,0,22680,5408,0,0,0,0,5670,9,1109439,0,39692,8,5,0,5670,0,17010,0,5670,0,68042,276
array append + get account and get storage used,0,0,8,1877,0,0,8,10837,12714,2394,0,0,0,0,0,9,0,0,25432,8,5,0,0,0,0,0,12714,0,50860,721
string toLower,0,0,8,0,0,0,8,0,40931,2394,0,0,0,0,0,9,0,0,81864,8,5,0,0,0,0,0,40931,0,163726,106
address + copy array from storage and save a duplicate,0,0,8,0,502,0,8,0,1506,4534,0,0,12550,0,0,9,1681,0,18540,8,5,0,0,0,0,0,8013,0,28059,34
copy array from storage + emit event,0,5013,8,0,0,0,8,0,15164,4345,0,0,51380,0,5013,9,0,0,92113,8,5,0,0,0,0,0,35841,0,143118,199
function + dict,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,49208,8,5,0,0,0,0,0,24602,5001,73810,87
,0,3,6,0,0,0,6,0,15,4036,0,0,0,0,5,7,226,0,27,6,4,0,2,0,6,2,0,0,42,6
reference tx,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,159310,8,5,0,0,0,0,0,159308,0,318618,281
add key to account + emit event,0,14254,8,325,0,0,8,0,28508,2615,0,0,23725,325,13929,9,0,0,42441,8,5,0,0,0,0,0,14254,0,85203,127
reference tx,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,586826,8,5,0,0,0,0,0,586824,0,1173650,537
get account and get storage capacity + iteration,0,0,3494,136,0,0,3494,0,16090,1135760,0,498,13600,0,0,3495,0,0,43974,3494,1997,0,0,0,0,0,27834,0,87898,316
load and save empty string on signers address + get account and get storage used,0,0,8,0,0,0,8,13956,17442,3591,0,0,0,0,0,9,1148,0,33145,8,5,0,0,0,0,0,15699,0,66286,215
create new account + dict,33,33,602,0,0,0,206,0,33,2312,0,0,0,0,0,603,0,0,20194,602,203,0,0,0,0,0,10095,10062,30322,86
character,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,250676,8,5,0,0,0,0,0,125337,0,376013,390
array append + dict,0,0,8,22890,0,0,8,0,22890,2394,0,0,0,0,0,9,0,0,86094,8,5,0,0,0,0,0,43045,20155,152029,219
copy array from storage + reference tx,0,0,8,0,0,0,8,0,1594,4124,0,0,15940,0,0,9,0,0,121778,8,5,0,0,0,0,0,107428,0,230800,182
add key to account + address,0,542,8,542,0,0,8,0,1084,2312,0,0,39566,542,0,9,0,0,11090,8,5,0,0,0,0,0,5543,0,17717,45
copy array from storage,0,0,8,0,0,0,8,0,6854,4001,0,0,68540,0,0,9,0,0,102812,8,5,0,0,0,0,0,41124,0,150790,154
get account and get storage capacity + add key to account,0,816,56,816,0,0,48,0,1672,20930,0,8,59568,816,0,57,0,0,1676,56,21,0,0,0,0,0,824,0,4172,79
convert int to string and concatenate it,0,0,8,0,0,0,8,0,274420,2394,0,0,0,0,0,9,0,0,274422,8,5,0,0,0,0,0,137210,0,686052,761
function + get signer vault,0,0,8,0,0,0,8,0,10853,3713,0,0,0,0,0,9,0,0,32388,8,5,0,0,0,0,0,16192,0,59433,282
get signer address,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,531922,8,5,0,0,0,0,0,265960,0,797882,443
get signer vault + add and remove key to/from account,0,1056,8,1056,0,0,8,0,15463,3422,0,0,38544,528,0,9,0,528,29346,8,5,0,0,0,0,0,14407,0,59216,269
bool + emit event,0,8864,8,0,0,0,8,0,17728,2615,0,0,0,0,8864,9,0,0,170890,8,5,0,0,0,0,0,81011,0,269629,312
mint NFT,0,0,8,0,5691,0,8,0,22188,5778,0,0,0,0,5547,9,1085812,0,38831,8,5,0,5547,0,16641,0,5547,0,66566,509
add and remove key to/from account + get account and get storage used,0,2958,8,2958,0,0,8,16137,20574,2326,0,0,107967,1479,0,9,0,1479,36715,8,5,0,0,0,0,0,17616,0,74905,1946
convert int to string and concatenate it,0,0,8,0,0,0,8,0,143098,2394,0,0,0,0,0,9,0,0,143100,8,5,0,0,0,0,0,71549,0,357747,301
mint NFT + get account and get balance,0,0,6728,0,2425,0,6088,0,10412,740825,320,0,0,0,2363,6729,463912,0,17825,6728,4485,0,2363,0,7089,0,2683,0,30920,271
reference tx + float,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,246703,8,5,0,0,0,0,0,238949,0,485652,232
borrow array from storage + get public account,0,0,8,0,0,0,8,0,25027,4001,0,0,0,0,0,9,0,0,132231,8,5,0,0,0,0,0,56632,0,213890,296
float + reference tx,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,178820,8,5,0,0,0,0,0,178159,0,356979,336
get signer address + reference tx,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,379072,8,5,0,0,0,0,0,270183,0,649255,428
copy array from storage + string toLower,0,0,8,0,0,0,8,0,7229,4001,0,0,11480,0,0,9,0,0,29386,8,5,0,0,0,0,0,12969,0,49584,47
create new account and deploy contract,93,186,1775,186,186,93,566,0,279,113715,0,0,3441,0,93,1683,15345,0,281,1775,563,0,0,0,0,0,93,0,653,195
iteration + get public account,0,0,8,280,0,0,8,0,68291,2394,0,0,28000,0,0,9,0,0,165986,8,5,0,0,0,0,0,96571,0,330848,283
add and remove key to/from account + create new account,111,1609,2006,1498,0,0,674,0,2358,2394,0,0,54677,749,0,2007,0,749,2473,2006,671,0,0,0,0,0,860,0,5691,273
load and save empty string on signers address,0,0,8,0,0,0,8,0,114250,3591,0,0,0,0,0,9,1148,0,171377,8,5,0,0,0,0,0,57125,0,342752,436
,1,2,0,1,0,0,0,0,2,2134,0,0,73,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,8
get signer address + bitwise,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,313484,8,5,0,0,0,0,0,156740,0,470224,542
address + load and save empty string on signers address,0,0,8,0,0,0,8,0,7690,3591,0,0,0,0,0,9,1148,0,209035,8,5,0,0,0,0,0,102593,0,319318,256
get signer receiver + bool,0,0,8,0,0,0,8,0,33873,3932,0,0,0,0,0,9,0,0,61918,8,5,0,0,0,0,0,30957,0,126748,305
string toLower + character,0,0,8,0,0,0,8,0,54383,2394,0,0,0,0,0,9,0,0,135134,8,5,0,0,0,0,0,67565,0,257082,186
get signer receiver + get signer vault,0,0,8,0,0,0,8,0,14427,3932,0,0,0,0,0,9,0,0,26542,8,5,0,0,0,0,0,13269,0,54238,116
bool + add and remove key to/from account,0,2958,8,2958,0,0,8,0,4437,2326,0,0,107967,1479,0,9,0,1479,14443,8,5,0,0,0,0,0,6480,0,25360,240
get public account,0,0,8,0,0,0,8,0,50611,2394,0,0,0,0,0,9,0,0,101224,8,5,0,0,0,0,0,50611,0,202446,227
